,rd,dd,jm,jme,hm,hme,js,hs
23471,277.51441890251226,-1.8858716810608616,19.661442732871386,0.014889467303496546,17.888958104290325,0.007493742218804075,0.9735669,0.9817669
23472,277.39054550529414,-1.8868915729476887,19.334490752280566,0.013523053699245228,17.552612431682903,0.007159552081636963,0.038394943,0.033582635
23473,277.4906916091777,-1.8856518004367422,21.54305169588408,0.05568243634626285,19.41300404850419,0.022607943903468184,0.1583998,0.9782316
23474,277.39536833874115,-1.8858278963874782,20.109618163169237,0.018357216495799532,18.07454884830888,0.007731070826925789,0.9771168,0.98116404
23475,277.42927009146956,-1.8856189240541728,22.157326674521777,0.06420440551893708,19.659959920086223,0.025822116410631205,0.3261619,0.93219095
23476,277.40238511003884,-1.8852047811492145,22.23156068331084,0.09897199707544625,21.2470761615413,0.06286889338645908,0.5471625,0.68944985
23477,277.37740608196134,-1.8861996490149,20.778227782309862,0.0357389252228517,18.75189793888505,0.014093848876621054,0.2568209,0.49764213
23478,277.37325460887314,-1.8858237245867802,20.611012435019823,0.028407088828672558,18.36861050907548,0.009638640215109667,0.6111257,0.97948045
23479,277.3836906951053,-1.8857321145732495,21.11624619966826,0.052093196907858755,19.074146397747356,0.015546680079033837,0.7584988,0.9727026
23480,277.3573602424166,-1.885785340995421,20.889374709189745,0.03293446584752769,19.217311986126262,0.016687237248580088,0.5920965,0.9022082
23481,277.37906707816325,-1.8857474354517578,20.7205953360208,0.0362263661141726,18.824018605388957,0.01274110288129387,0.11534449,0.97465485
23482,277.4913264425623,-1.8859111817165988,19.370223021567675,0.012559453015729631,17.226617940105754,0.005694539653632689,0.97712004,0.9821603
23483,277.4879278472612,-1.885903989328677,19.856394743979784,0.020272204308874765,17.335607655681926,0.00609464346809358,0.979595,0.9824258
23484,277.4957547902444,-1.8857495614005275,20.82974717623076,0.0347049503048914,18.735365040935832,0.013648071347335262,0.2262865,0.9777447
23485,277.5317043475053,-1.8853440843126736,21.870350813926073,0.05878867639551458,19.92196858707841,0.02726293554114726,0.19823982,0.7722984
23486,277.37853658238237,-1.886168905689886,18.731577849448534,0.008642417120226597,16.6187802631038,0.004819434853786119,0.98236775,0.98366714
