,rd,dd,west,weste,wcest,wceste,avest
2122,277.5677756345108,-2.217860652318932,0.0,0.0,0.0,0.0,0.0
2123,277.3603425533969,-2.217651747723095,0.0,0.0,0.0,0.0,0.0
2124,277.51367553446687,-2.2182041632411273,0.0,0.0,0.0,0.0,0.0
2125,277.33317852092017,-2.2180208019087457,0.0,0.0,0.0,0.0,0.0
2126,277.313150014627,-2.2176916619559544,0.0,0.0,0.0,0.0,0.0
2127,277.33814424483694,-2.217487397806981,0.0,0.0,0.0,0.0,0.0
2128,277.5759063059759,-2.2175974260598537,0.0,0.0,0.0,0.0,0.0
2129,277.3299235755255,-2.217647193986232,0.0,0.0,0.0,0.0,0.0
2130,277.35825578933236,-2.2175549259029856,0.0,0.0,0.0,0.0,0.0
2131,277.3061617414672,-2.2175721265478607,0.0,0.0,0.0,0.0,0.0
2132,277.4867404748673,-2.217554422227157,0.0,0.0,0.0,0.0,0.0
2133,277.3180041110169,-2.2197131726603745,15.75219019847576,0.025466917840377617,15.71720394092266,0.02206192284722333,10.420000076293945
2134,277.4467314020567,-2.21757726374213,0.0,0.0,0.0,0.0,0.0
2135,277.5069264676963,-2.2187426153614207,0.0,0.0,0.0,0.0,0.0
2136,277.37624008750174,-2.218476598369609,0.0,0.0,0.0,0.0,0.0
2137,277.53646463644566,-2.2183268154139064,16.944612052018087,0.0019484449473053606,16.873157050187032,0.002607687835402812,24.100000381469727
2138,277.4912565609403,-2.2173186937061384,0.0,0.0,0.0,0.0,0.0
2139,277.4220767786803,-2.2179527512200163,0.0,0.0,0.0,0.0,0.0
2140,277.32427180268195,-2.218394969072046,0.0,0.0,0.0,0.0,0.0
2141,277.62783767057425,-2.2176638186794984,0.0,0.0,0.0,0.0,0.0
2142,277.3277021215892,-2.2188878697841954,0.0,0.0,0.0,0.0,0.0
2143,277.32006536968686,-2.217181258877307,0.0,0.0,0.0,0.0,0.0
2144,277.5023184241343,-2.217528561873163,0.0,0.0,0.0,0.0,0.0
2145,277.35947590201874,-2.2172580943199875,0.0,0.0,0.0,0.0,0.0
2146,277.49399645017525,-2.218376195995393,0.0,0.0,0.0,0.0,0.0
2147,277.61829759441287,-2.218029861108554,0.0,0.0,0.0,0.0,0.0
2148,277.4397459302022,-2.217727733510965,0.0,0.0,0.0,0.0,0.0
2149,277.3716558995394,-2.2176085494448845,0.0,0.0,0.0,0.0,0.0
2150,277.3445385676942,-2.2172864214726675,0.0,0.0,0.0,0.0,0.0
2151,277.6286137947842,-2.217697504121686,0.0,0.0,0.0,0.0,0.0
2152,277.3352815776768,-2.2172967816527835,0.0,0.0,0.0,0.0,0.0
2153,277.3730691620998,-2.2172786036790884,0.0,0.0,0.0,0.0,0.0
2154,277.57121345121936,-2.2173649837767124,0.0,0.0,0.0,0.0,0.0
2155,277.30780087018354,-2.2170629753995885,0.0,0.0,0.0,0.0,0.0
2156,277.54781355301225,-2.217330328482353,0.0,0.0,0.0,0.0,0.0
2157,277.4089383401917,-2.219481780347956,0.0,0.0,0.0,0.0,0.0
2158,277.51313234585945,-2.2176140645422953,0.0,0.0,0.0,0.0,0.0
2159,277.4845962644589,-2.2172112798964188,0.0,0.0,0.0,0.0,0.0
2160,277.45252911287656,-2.217206512080804,0.0,0.0,0.0,0.0,0.0
2161,277.5668541316031,-2.217005120042356,0.0,0.0,0.0,0.0,0.0
2162,277.5577435798,-2.217170618974472,0.0,0.0,0.0,0.0,0.0
2163,277.55694975211577,-2.2172388370732685,0.0,0.0,0.0,0.0,0.0
2164,277.5422927441008,-2.217257396369982,0.0,0.0,0.0,0.0,0.0
2165,277.635093774682,-2.217327065194863,0.0,0.0,0.0,0.0,0.0
2166,277.44172999424813,-2.21780951523127,0.0,0.0,0.0,0.0,0.0
2167,277.3310042750753,-2.2174903092989804,0.0,0.0,0.0,0.0,0.0
2168,277.33438056908136,-2.217072030391618,0.0,0.0,0.0,0.0,0.0
2169,277.55843230875644,-2.217286388845742,0.0,0.0,0.0,0.0,0.0
2170,277.3851828308244,-2.2182848278709133,16.85340848165218,0.0022821340616047464,16.782601024681966,0.0030454553436373988,23.725000381469727
2171,277.36923812824733,-2.217249000221017,0.0,0.0,0.0,0.0,0.0
2172,277.53745663127415,-2.217149019778409,0.0,0.0,0.0,0.0,0.0
2173,277.31513779791214,-2.217049851980282,0.0,0.0,0.0,0.0,0.0
2174,277.35391887635603,-2.216987864172205,0.0,0.0,0.0,0.0,0.0
2175,277.31916597560416,-2.2172612107521967,0.0,0.0,0.0,0.0,0.0
2176,277.54729821270894,-2.217313126392701,0.0,0.0,0.0,0.0,0.0
2177,277.440462059555,-2.216905512835674,0.0,0.0,0.0,0.0,0.0
2178,277.60055113186513,-2.219153515818368,16.688748385483663,0.0017429621386668118,16.612122561509054,0.0023593159451243124,25.825000762939453
2179,277.3604945613855,-2.217007256393263,0.0,0.0,0.0,0.0,0.0
2180,277.4919596090852,-2.2174327512121135,0.0,0.0,0.0,0.0,0.0
2181,277.35691986420596,-2.2172069067013123,0.0,0.0,0.0,0.0,0.0
2182,277.49777034192783,-2.2168168720894013,0.0,0.0,0.0,0.0,0.0
2183,277.3523193228805,-2.216906386571936,0.0,0.0,0.0,0.0,0.0
2184,277.3294062160129,-2.21690360877993,0.0,0.0,0.0,0.0,0.0
2185,277.61379124912986,-2.2176063249718307,0.0,0.0,0.0,0.0,0.0
2186,277.50086143940496,-2.21744892628538,0.0,0.0,0.0,0.0,0.0
2187,277.55144918200244,-2.21699608367338,0.0,0.0,0.0,0.0,0.0
2188,277.49078224151435,-2.2169746150450123,0.0,0.0,0.0,0.0,0.0
2189,277.34230305177545,-2.217643011538094,0.0,0.0,0.0,0.0,0.0
2190,277.5247523850249,-2.217536901619188,0.0,0.0,0.0,0.0,0.0
2191,277.372086077557,-2.2171210328272886,0.0,0.0,0.0,0.0,0.0
2192,277.47065585386713,-2.2168226647316667,0.0,0.0,0.0,0.0,0.0
2193,277.4224896549392,-2.2170471739922384,0.0,0.0,0.0,0.0,0.0
2194,277.3154725253787,-2.2167201827391247,0.0,0.0,0.0,0.0,0.0
2195,277.3011471525458,-2.216806386374153,0.0,0.0,0.0,0.0,0.0
2196,277.3874068124877,-2.216710960191339,0.0,0.0,0.0,0.0,0.0
2197,277.55643509605704,-2.216883542289991,0.0,0.0,0.0,0.0,0.0
2198,277.3233546476992,-2.2170706199540087,0.0,0.0,0.0,0.0,0.0
2199,277.392268525211,-2.217065107781067,0.0,0.0,0.0,0.0,0.0
2200,277.55338969264085,-2.2164482917318615,0.0,0.0,0.0,0.0,0.0
2201,277.34510915930605,-2.2167170245424828,0.0,0.0,0.0,0.0,0.0
2202,277.33970850582966,-2.2167042764106446,0.0,0.0,0.0,0.0,0.0
2203,277.46401576006895,-2.2169222741690344,0.0,0.0,0.0,0.0,0.0
2204,277.57128148337483,-2.2164938421674414,0.0,0.0,0.0,0.0,0.0
2205,277.50048684494664,-2.2164808311388864,0.0,0.0,0.0,0.0,0.0
2206,277.415053613659,-2.2167129571094053,0.0,0.0,0.0,0.0,0.0
2207,277.46178693060415,-2.217198218490756,0.0,0.0,0.0,0.0,0.0
2208,277.5545051861807,-2.216607571810066,0.0,0.0,0.0,0.0,0.0
2209,277.5678672362002,-2.2170847114248944,0.0,0.0,0.0,0.0,0.0
2210,277.3995809543178,-2.218147035972344,16.68793752389614,0.0013612747192382813,16.606146599823873,0.0018770217895507813,28.100000381469727
2211,277.56623622077643,-2.2171987511046876,0.0,0.0,0.0,0.0,0.0
2212,277.38105855745397,-2.2172374043793295,0.0,0.0,0.0,0.0,0.0
2213,277.5104599401128,-2.216332573989143,0.0,0.0,0.0,0.0,0.0
2214,277.55661073004416,-2.2160169532941048,0.0,0.0,0.0,0.0,0.0
2215,277.6415602532833,-2.2173490717336897,0.0,0.0,0.0,0.0,0.0
2216,277.30434889627725,-2.2172114558778677,15.484715010697288,0.002507377320771484,15.446640517289085,0.003133283474044932,13.175000190734863
2217,277.3572500694699,-2.2164786553920846,0.0,0.0,0.0,0.0,0.0
2218,277.55253415363666,-2.2164081738735204,0.0,0.0,0.0,0.0,0.0
2219,277.4729645162182,-2.216140919368663,0.0,0.0,0.0,0.0,0.0
2220,277.58388172114746,-2.2162523699145664,0.0,0.0,0.0,0.0,0.0
2221,277.5647052367225,-2.216039492120599,0.0,0.0,0.0,0.0,0.0
2222,277.31348610058933,-2.2163545608664807,0.0,0.0,0.0,0.0,0.0
2223,277.4543685766357,-2.216248295500198,0.0,0.0,0.0,0.0,0.0
2224,277.5689806609636,-2.2172858604117858,17.331985048402633,0.01210242410843222,17.287354044069136,0.010761643798167981,15.725000381469727
2225,277.63223410469493,-2.2164415517908447,0.0,0.0,0.0,0.0,0.0
2226,277.3235645162812,-2.2163008914844338,0.0,0.0,0.0,0.0,0.0
2227,277.6094133000098,-2.2168762576071037,0.0,0.0,0.0,0.0,0.0
2228,277.33720266690455,-2.2161621904088604,0.0,0.0,0.0,0.0,0.0
2229,277.4657366967891,-2.2163863252245175,0.0,0.0,0.0,0.0,0.0
2230,277.30290553482973,-2.2161538812767945,0.0,0.0,0.0,0.0,0.0
2231,277.3616542638515,-2.21605855567478,0.0,0.0,0.0,0.0,0.0
2232,277.33006661084573,-2.216212819620787,0.0,0.0,0.0,0.0,0.0
2233,277.4447385062369,-2.2162157190094773,0.0,0.0,0.0,0.0,0.0
2234,277.45643331741803,-2.2167054312549013,0.0,0.0,0.0,0.0,0.0
2235,277.3093041588886,-2.2161786857382664,0.0,0.0,0.0,0.0,0.0
2236,277.32411753180077,-2.2159658870936236,0.0,0.0,0.0,0.0,0.0
2237,277.6312892447261,-2.2162346647186606,0.0,0.0,0.0,0.0,0.0
2238,277.49929393831565,-2.216250038608631,0.0,0.0,0.0,0.0,0.0
2239,277.36398955378877,-2.216136579420431,0.0,0.0,0.0,0.0,0.0
2240,277.56804859520247,-2.2160404150601507,0.0,0.0,0.0,0.0,0.0
2241,277.56546167693085,-2.2165549425371194,0.0,0.0,0.0,0.0,0.0
2242,277.5481354583864,-2.215885167840418,0.0,0.0,0.0,0.0,0.0
2243,277.4027535463698,-2.2160858946257243,0.0,0.0,0.0,0.0,0.0
2244,277.5034464857579,-2.2188599059421303,14.342570569092674,0.0002844406702153879,14.330561902100486,0.0003421186285528158,3.0949997901916504
2245,277.445228255216,-2.216147545419923,0.0,0.0,0.0,0.0,0.0
2246,277.5611626436841,-2.2160574336678165,0.0,0.0,0.0,0.0,0.0
2247,277.41939370022783,-2.216460214434208,0.0,0.0,0.0,0.0,0.0
2248,277.3435330562173,-2.2160291087590163,0.0,0.0,0.0,0.0,0.0
2249,277.50567375145704,-2.21597480938326,0.0,0.0,0.0,0.0,0.0
2250,277.5090355098702,-2.2164553031039786,0.0,0.0,0.0,0.0,0.0
2251,277.60604791228275,-2.2162310462352193,0.0,0.0,0.0,0.0,0.0
2252,277.54171412450864,-2.2159138892867776,0.0,0.0,0.0,0.0,0.0
2253,277.4897755437732,-2.215916859465603,0.0,0.0,0.0,0.0,0.0
2254,277.5776315701448,-2.2160068904207946,0.0,0.0,0.0,0.0,0.0
2255,277.50083601182916,-2.216005010134494,0.0,0.0,0.0,0.0,0.0
2256,277.59187307110847,-2.2163072906705397,0.0,0.0,0.0,0.0,0.0
2257,277.30825334232406,-2.215960617957599,0.0,0.0,0.0,0.0,0.0
2258,277.30445791059066,-2.215707790566902,0.0,0.0,0.0,0.0,0.0
2259,277.57827215751536,-2.2157771845157104,0.0,0.0,0.0,0.0,0.0
2260,277.4139780045132,-2.2158320858565594,0.0,0.0,0.0,0.0,0.0
2261,277.424261033264,-2.2160113391671477,0.0,0.0,0.0,0.0,0.0
2262,277.3529035673522,-2.2157207884900503,0.0,0.0,0.0,0.0,0.0
2263,277.4000701273493,-2.21652593444316,0.0,0.0,0.0,0.0,0.0
2264,277.47754002698366,-2.2158901641456286,0.0,0.0,0.0,0.0,0.0
2265,277.32663085482966,-2.2157809881068875,0.0,0.0,0.0,0.0,0.0
2266,277.40565470947706,-2.2158841423307165,0.0,0.0,0.0,0.0,0.0
2267,277.3181127239106,-2.2165409487010663,0.0,0.0,0.0,0.0,0.0
2268,277.3645267713896,-2.215837972309317,0.0,0.0,0.0,0.0,0.0
2269,277.5553015661379,-2.215750359343516,0.0,0.0,0.0,0.0,0.0
2270,277.5495934913164,-2.2160026755744893,0.0,0.0,0.0,0.0,0.0
2271,277.60661525822593,-2.217654445963652,16.928937222535055,0.001809600967188052,16.862661625916402,0.00238898922569466,22.0
2272,277.3130366083283,-2.215899700970123,0.0,0.0,0.0,0.0,0.0
2273,277.47697598463367,-2.215719948760503,0.0,0.0,0.0,0.0,0.0
2274,277.308364688167,-2.2154972176079637,0.0,0.0,0.0,0.0,0.0
2275,277.34509504454536,-2.215583731718952,0.0,0.0,0.0,0.0,0.0
2276,277.6442284620654,-2.21696684041536,0.0,0.0,0.0,0.0,0.0
2277,277.40376175407243,-2.215771803442088,0.0,0.0,0.0,0.0,0.0
2278,277.3180565392507,-2.2155540201332133,0.0,0.0,0.0,0.0,0.0
2279,277.4953449790909,-2.216016724314591,0.0,0.0,0.0,0.0,0.0
2280,277.30773634541924,-2.215433246860174,0.0,0.0,0.0,0.0,0.0
2281,277.5887537823096,-2.215938284993062,0.0,0.0,0.0,0.0,0.0
2282,277.34737261898886,-2.2155111889991193,0.0,0.0,0.0,0.0,0.0
2283,277.55283893252556,-2.215613936922111,0.0,0.0,0.0,0.0,0.0
2284,277.3567772746426,-2.215719967654051,0.0,0.0,0.0,0.0,0.0
2285,277.60113721233495,-2.2169109863083003,17.65166905122463,0.010706873097883478,17.574258353287618,0.01088917882025724,26.950000762939453
2286,277.5442947469781,-2.2157474993154542,0.0,0.0,0.0,0.0,0.0
2287,277.30113887841236,-2.215513730533661,0.0,0.0,0.0,0.0,0.0
2288,277.46557453433303,-2.2155639355062178,0.0,0.0,0.0,0.0,0.0
2289,277.3270580183962,-2.2154249709001763,0.0,0.0,0.0,0.0,0.0
2290,277.3623819312659,-2.2153307112516027,0.0,0.0,0.0,0.0,0.0
2291,277.56998914719964,-2.2170078246874843,0.0,0.0,0.0,0.0,0.0
2292,277.3703876311107,-2.2174391595793845,15.68342902856533,0.010260689046214645,15.641419674927635,0.00930656318308775,14.524999618530273
2293,277.349642868156,-2.2155869760401057,0.0,0.0,0.0,0.0,0.0
2294,277.3648756756671,-2.2164807648155724,0.0,0.0,0.0,0.0,0.0
2295,277.5451775299943,-2.21539529718401,0.0,0.0,0.0,0.0,0.0
2296,277.4378965633137,-2.215918156573319,0.0,0.0,0.0,0.0,0.0
2297,277.49877304650136,-2.2170229442964473,0.0,0.0,0.0,0.0,0.0
2298,277.6515098243485,-2.215849205868942,0.0,0.0,0.0,0.0,0.0
2299,277.36376988809343,-2.215481516671754,0.0,0.0,0.0,0.0,0.0
2300,277.31586269366744,-2.2154441480611875,0.0,0.0,0.0,0.0,0.0
2301,277.5551889834265,-2.215201488980056,0.0,0.0,0.0,0.0,0.0
2302,277.59003570155465,-2.215610187693544,0.0,0.0,0.0,0.0,0.0
2303,277.4217299408125,-2.2156273333299152,0.0,0.0,0.0,0.0,0.0
2304,277.5617854902712,-2.2155105922977776,0.0,0.0,0.0,0.0,0.0
2305,277.3755562606343,-2.215264958215262,0.0,0.0,0.0,0.0,0.0
2306,277.3599311273071,-2.215255638969487,0.0,0.0,0.0,0.0,0.0
2307,277.42014651910654,-2.2154303594508535,0.0,0.0,0.0,0.0,0.0
2308,277.5007823312982,-2.2152755775878954,0.0,0.0,0.0,0.0,0.0
2309,277.4537054516792,-2.215278483263103,0.0,0.0,0.0,0.0,0.0
2310,277.3791090066851,-2.215451222984485,0.0,0.0,0.0,0.0,0.0
2311,277.4976984672352,-2.2151489136182105,0.0,0.0,0.0,0.0,0.0
2312,277.31646347652264,-2.215201659086855,0.0,0.0,0.0,0.0,0.0
2313,277.52331039502064,-2.2179207487317987,15.28744104104702,0.004871929542821325,15.236367013031883,0.0048818683299895055,14.0
2314,277.32055946462265,-2.2161198869298513,0.0,0.0,0.0,0.0,0.0
2315,277.324957944715,-2.216138915841061,0.0,0.0,0.0,0.0,0.0
2316,277.3774889122533,-2.2151635374010317,0.0,0.0,0.0,0.0,0.0
2317,277.47037254741383,-2.2153641374093587,0.0,0.0,0.0,0.0,0.0
2318,277.44540791987663,-2.2154854516489975,0.0,0.0,0.0,0.0,0.0
2319,277.5704067734627,-2.215267204129254,0.0,0.0,0.0,0.0,0.0
2320,277.35089315713054,-2.214928960648445,0.0,0.0,0.0,0.0,0.0
2321,277.4872862522067,-2.2161305958114186,16.213729526574056,0.0072845802573974355,16.165037777001302,0.00666032076815978,13.550000190734863
2322,277.48536926450026,-2.2153309209022165,0.0,0.0,0.0,0.0,0.0
2323,277.3294399073759,-2.2153788455257475,0.0,0.0,0.0,0.0,0.0
2324,277.5131257176799,-2.2154235351966283,0.0,0.0,0.0,0.0,0.0
2325,277.4815395321174,-2.214988020813135,0.0,0.0,0.0,0.0,0.0
2326,277.4139996374581,-2.2150528567792653,0.0,0.0,0.0,0.0,0.0
2327,277.3148221599306,-2.2153913058622634,0.0,0.0,0.0,0.0,0.0
2328,277.3491715892542,-2.2151567377526766,0.0,0.0,0.0,0.0,0.0
2329,277.5197577146989,-2.2149809471126174,0.0,0.0,0.0,0.0,0.0
2330,277.33777809248465,-2.21505644357594,0.0,0.0,0.0,0.0,0.0
2331,277.4946988711914,-2.215346266132646,0.0,0.0,0.0,0.0,0.0
2332,277.5642452109371,-2.2156883211690768,0.0,0.0,0.0,0.0,0.0
2333,277.5179901076251,-2.2153554833328237,0.0,0.0,0.0,0.0,0.0
2334,277.4882022645493,-2.2152672382341656,0.0,0.0,0.0,0.0,0.0
2335,277.4725845146925,-2.215466544428318,0.0,0.0,0.0,0.0,0.0
2336,277.37936791675827,-2.2148827144986463,0.0,0.0,0.0,0.0,0.0
2337,277.5135137870025,-2.215013504444748,0.0,0.0,0.0,0.0,0.0
2338,277.4893307999017,-2.2149502804492087,0.0,0.0,0.0,0.0,0.0
2339,277.48582923171307,-2.214953318723775,0.0,0.0,0.0,0.0,0.0
2340,277.4527206450173,-2.215172159382759,0.0,0.0,0.0,0.0,0.0
2341,277.60969895210565,-2.215065896859283,0.0,0.0,0.0,0.0,0.0
2342,277.3922618636714,-2.2147541740569414,0.0,0.0,0.0,0.0,0.0
2343,277.38015911748136,-2.2148075474327644,0.0,0.0,0.0,0.0,0.0
2344,277.5146349220981,-2.2152251142137542,0.0,0.0,0.0,0.0,0.0
2345,277.52168593282283,-2.2150812765682337,0.0,0.0,0.0,0.0,0.0
2346,277.50021802031773,-2.2150724010470677,0.0,0.0,0.0,0.0,0.0
2347,277.4792414587157,-2.214764959946807,0.0,0.0,0.0,0.0,0.0
2348,277.5029076799577,-2.2146189632512288,0.0,0.0,0.0,0.0,0.0
2349,277.5838940285379,-2.215047934567366,0.0,0.0,0.0,0.0,0.0
2350,277.31704353820567,-2.2158034708698784,15.795974518830223,0.010183939204247752,15.751343514496726,0.009022800153145103,15.399999618530273
2351,277.5112353830185,-2.2149098879568934,0.0,0.0,0.0,0.0,0.0
2352,277.55929140236896,-2.2146866710516386,0.0,0.0,0.0,0.0,0.0
2353,277.50766203652313,-2.2148972455001505,0.0,0.0,0.0,0.0,0.0
2354,277.5461586230037,-2.215088394557128,0.0,0.0,0.0,0.0,0.0
2355,277.3687758552353,-2.2154394448961474,0.0,0.0,0.0,0.0,0.0
2356,277.5633812829245,-2.2146973401783105,0.0,0.0,0.0,0.0,0.0
2357,277.48304995654223,-2.2147399552887044,0.0,0.0,0.0,0.0,0.0
2358,277.3202312955053,-2.2149451714493704,0.0,0.0,0.0,0.0,0.0
2359,277.3463125508715,-2.21472539188832,0.0,0.0,0.0,0.0,0.0
2360,277.3231994429557,-2.214635299762547,0.0,0.0,0.0,0.0,0.0
2361,277.54726266000046,-2.2149093155090007,0.0,0.0,0.0,0.0,0.0
2362,277.6054346400524,-2.215107091486388,0.0,0.0,0.0,0.0,0.0
2363,277.39481259578065,-2.2147122728475264,0.0,0.0,0.0,0.0,0.0
2364,277.64370311633934,-2.215449277460364,0.0,0.0,0.0,0.0,0.0
2365,277.3997003992387,-2.2150713507318924,0.0,0.0,0.0,0.0,0.0
2366,277.3191099072336,-2.214495631837345,0.0,0.0,0.0,0.0,0.0
2367,277.548460313297,-2.214625399364947,0.0,0.0,0.0,0.0,0.0
2368,277.33347756534135,-2.2146250251028547,0.0,0.0,0.0,0.0,0.0
2369,277.4193351786373,-2.21464332771075,0.0,0.0,0.0,0.0,0.0
2370,277.3807095442953,-2.214577946647516,0.0,0.0,0.0,0.0,0.0
2371,277.49256062021766,-2.2151091608319127,0.0,0.0,0.0,0.0,0.0
2372,277.3380826463019,-2.2158049892005196,16.23614444928829,0.011211105616366098,16.18907585340206,0.012850145792016158,14.574999809265137
2373,277.33829424792964,-2.214861335800347,0.0,0.0,0.0,0.0,0.0
2374,277.36673643305016,-2.215243592080951,0.0,0.0,0.0,0.0,0.0
2375,277.5694698636741,-2.2144424901884006,0.0,0.0,0.0,0.0,0.0
2376,277.4784895207887,-2.214528561157443,0.0,0.0,0.0,0.0,0.0
2377,277.32840930130965,-2.2148821090474202,0.0,0.0,0.0,0.0,0.0
2378,277.35736607171077,-2.2147003837319144,0.0,0.0,0.0,0.0,0.0
2379,277.32663150004265,-2.214614954099151,0.0,0.0,0.0,0.0,0.0
2380,277.56873187862107,-2.214649044914944,0.0,0.0,0.0,0.0,0.0
2381,277.3317800949908,-2.2144519416319994,0.0,0.0,0.0,0.0,0.0
2382,277.4842141035932,-2.214463384008448,0.0,0.0,0.0,0.0,0.0
2383,277.41894944473773,-2.214365040293081,0.0,0.0,0.0,0.0,0.0
2384,277.6213019373945,-2.2163928847267265,0.0,0.0,0.0,0.0,0.0
2385,277.3783920271717,-2.214527709270321,0.0,0.0,0.0,0.0,0.0
2386,277.5415454408028,-2.2145664744919658,0.0,0.0,0.0,0.0,0.0
2387,277.4125330543387,-2.2147721312788766,0.0,0.0,0.0,0.0,0.0
2388,277.50232430819756,-2.2142143853551923,0.0,0.0,0.0,0.0,0.0
2389,277.40037953190165,-2.214439259292927,0.0,0.0,0.0,0.0,0.0
2390,277.5814210069086,-2.214649431011765,0.0,0.0,0.0,0.0,0.0
2391,277.3158681231333,-2.2144960141505345,0.0,0.0,0.0,0.0,0.0
2392,277.33782180932326,-2.2144951891429265,0.0,0.0,0.0,0.0,0.0
2393,277.36140908626874,-2.2143169349130574,0.0,0.0,0.0,0.0,0.0
2394,277.56802517922296,-2.2140930974675364,0.0,0.0,0.0,0.0,0.0
2395,277.6944079620944,-2.2147638167125,0.0,0.0,0.0,0.0,0.0
2396,277.5453246363769,-2.21407344763704,0.0,0.0,0.0,0.0,0.0
2397,277.58231549554375,-2.2157426798010302,0.0,0.0,0.0,0.0,0.0
2398,277.31642739144536,-2.2142224807553204,0.0,0.0,0.0,0.0,0.0
2399,277.5599337038966,-2.214019793999829,0.0,0.0,0.0,0.0,0.0
2400,277.5502252696382,-2.214016690322337,0.0,0.0,0.0,0.0,0.0
2401,277.6259639211564,-2.221454619793652,15.664774443680686,0.013878275813453068,15.586856391007347,0.019759300066120786,25.549999237060547
2402,277.4978837994223,-2.2159455695930284,0.0,0.0,0.0,0.0,0.0
2403,277.47760039188506,-2.2144759827069773,0.0,0.0,0.0,0.0,0.0
2404,277.5623673672352,-2.214294100088604,0.0,0.0,0.0,0.0,0.0
2405,277.5004753429819,-2.214044034628692,0.0,0.0,0.0,0.0,0.0
2406,277.33622587758606,-2.2141419321355302,0.0,0.0,0.0,0.0,0.0
2407,277.31030671881615,-2.213922322094173,0.0,0.0,0.0,0.0,0.0
2408,277.5074032826743,-2.2140884251186446,0.0,0.0,0.0,0.0,0.0
2409,277.34898789485584,-2.2139769365634203,0.0,0.0,0.0,0.0,0.0
2410,277.32252953232404,-2.2153586130862464,0.0,0.0,0.0,0.0,0.0
2411,277.3142427468028,-2.214153784512133,0.0,0.0,0.0,0.0,0.0
2412,277.5495774260388,-2.2172220715529507,15.164633776719016,0.017724151423065736,15.119141127640647,0.015886674597684468,14.449999809265137
2413,277.49846768302893,-2.214614926810378,0.0,0.0,0.0,0.0,0.0
2414,277.31501240235224,-2.214086120678824,0.0,0.0,0.0,0.0,0.0
2415,277.5819876789775,-2.21387753157488,0.0,0.0,0.0,0.0,0.0
2416,277.3196523338788,-2.2139712032895056,0.0,0.0,0.0,0.0,0.0
2417,277.4863808475602,-2.214313327389293,0.0,0.0,0.0,0.0,0.0
2418,277.3820130541679,-2.2141377181903934,0.0,0.0,0.0,0.0,0.0
2419,277.58700747156854,-2.214667259309263,0.0,0.0,0.0,0.0,0.0
2420,277.32995476183703,-2.213978863761823,0.0,0.0,0.0,0.0,0.0
2421,277.48449837355656,-2.2138637023117163,0.0,0.0,0.0,0.0,0.0
2422,277.3206572935168,-2.2135252883909313,0.0,0.0,0.0,0.0,0.0
2423,277.3722449629425,-2.2138603668649175,0.0,0.0,0.0,0.0,0.0
2424,277.35347438605373,-2.2136156016391695,0.0,0.0,0.0,0.0,0.0
2425,277.5942826844796,-2.214608745040189,0.0,0.0,0.0,0.0,0.0
2426,277.58029146236095,-2.21415409571497,0.0,0.0,0.0,0.0,0.0
2427,277.4690162171305,-2.2155695386921437,15.655938412720603,1.7763568394002505e-15,15.588367726380271,1.7763568394002505e-15,22.5
2428,277.3829017231671,-2.2137766347900736,0.0,0.0,0.0,0.0,0.0
2429,277.37896011589777,-2.2163209100983234,15.357628371292991,0.017499358860307394,15.307759787613792,0.02365672390305688,18.600000381469727
2430,277.41460830860615,-2.213925882295386,0.0,0.0,0.0,0.0,0.0
2431,277.64386368631585,-2.2137447738268747,0.0,0.0,0.0,0.0,0.0
2432,277.3550974158353,-2.2137499587652916,0.0,0.0,0.0,0.0,0.0
2433,277.39294857910534,-2.2144395888479793,0.0,0.0,0.0,0.0,0.0
2434,277.5474779137671,-2.2137410453385633,0.0,0.0,0.0,0.0,0.0
2435,277.47554562984965,-2.2133610918578905,0.0,0.0,0.0,0.0,0.0
2436,277.6636098171147,-2.222401644402492,14.044587876374168,1.7763568394002505e-15,13.993411805207176,1.7763568394002505e-15,18.0
2437,277.5161863767777,-2.2136132770125725,0.0,0.0,0.0,0.0,0.0
2438,277.34088146293215,-2.2134558068491867,0.0,0.0,0.0,0.0,0.0
2439,277.4193384619086,-2.213559226884274,0.0,0.0,0.0,0.0,0.0
2440,277.3850620885396,-2.213449544364953,0.0,0.0,0.0,0.0,0.0
2441,277.4215718814611,-2.2140232765957375,0.0,0.0,0.0,0.0,0.0
2442,277.423752527809,-2.21401696092269,0.0,0.0,0.0,0.0,0.0
2443,277.3489343217474,-2.213280474477504,0.0,0.0,0.0,0.0,0.0
2444,277.54884220233964,-2.213331201533504,0.0,0.0,0.0,0.0,0.0
2445,277.6560449234843,-2.2154211729547155,0.0,0.0,0.0,0.0,0.0
2446,277.36072187977163,-2.214545547348524,0.0,0.0,0.0,0.0,0.0
2447,277.55548946239094,-2.21394674690608,0.0,0.0,0.0,0.0,0.0
2448,277.5459981445115,-2.2135822181538183,0.0,0.0,0.0,0.0,0.0
2449,277.56319066146455,-2.213114692487685,0.0,0.0,0.0,0.0,0.0
2450,277.30743592000204,-2.213126482396027,0.0,0.0,0.0,0.0,0.0
2451,277.5655930393607,-2.215386622847401,15.394229557091636,0.021145118076483303,15.356093074852867,0.01842912039598581,12.524999618530273
2452,277.46153900350055,-2.2144908346458325,16.864801671082418,0.0015955652003238501,16.776563908631246,0.0022370175199307027,30.274999618530273
2453,277.34787824548437,-2.213166809245396,0.0,0.0,0.0,0.0,0.0
